priority	code_hex	native_character	page	x0	y0	x1	y1	used_in_original_jp_scripts	status	warning
9999	95F6	崩	4	90	225	104	239	yes	used_original_script	
9999	95F8	抱	4	105	225	119	239	no	reserved	
9999	95FA	放	4	120	225	134	239	yes	used_original_script	
9999	95FB	方	4	135	225	149	239	yes	used_original_script	
9999	9640	法	4	150	225	164	239	yes	used_original_script	
9999	9643	砲	4	165	225	179	239	yes	used_original_script	
9999	9645	胞	4	180	225	194	239	yes	used_original_script	
9999	964B	訪	4	195	225	209	239	yes	used_original_script	
9999	964C	豊	4	210	225	224	239	no	reserved	
9999	964F	飽	4	225	225	239	239	no	reserved	
9999	9653	亡	4	240	225	254	239	no	reserved	
9999	9654	傍	4	0	240	14	254	no	reserved	
9999	9656	坊	4	15	240	29	254	yes	used_original_script	
9999	9657	妨	4	30	240	44	254	no	reserved	
9999	9659	忘	4	45	240	59	254	yes	used_original_script	
9999	965B	房	4	60	240	74	254	no	reserved	
9999	965C	暴	4	75	240	89	254	yes	used_original_script	
9999	965D	望	4	90	240	104	254	yes	used_original_script	
9999	965F	棒	4	105	240	119	254	no	reserved	
9999	9660	冒	4	120	240	134	254	yes	used_original_script	
9999	9663	膨	4	135	240	149	254	no	reserved	
9999	9664	謀	4	150	240	164	254	yes	used_original_script	
9999	9668	防	4	165	240	179	254	yes	used_original_script	
9999	966B	北	4	180	240	194	254	yes	used_original_script	
9999	966C	僕	4	195	240	209	254	no	reserved	
9999	966F	撲	4	210	240	224	254	no	reserved	
9999	9675	勃	4	225	240	239	254	no	reserved	
9999	9677	殆	4	240	240	254	254	no	reserved	
9999	967B	本	5	0	0	14	14	yes	used_original_script	
9999	967C	翻	5	15	0	29	14	yes	used_original_script	
0	967E	盆	5	30	0	44	14	no	legacy_reusable	Could still be used by menus, images, or hard-coded strings; test in game.
9999	9681	磨	5	45	0	59	14	yes	used_original_script	
9999	9682	魔	5	60	0	74	14	yes	used_original_script	
9999	9684	埋	5	75	0	89	14	no	custom_baseline	
9999	9686	昧	5	90	0	104	14	no	custom_baseline	
9999	9687	枚	5	105	0	119	14	no	custom_baseline	
9999	9688	毎	5	120	0	134	14	yes	used_original_script	
9999	968B	幕	5	135	0	149	14	yes	used_original_script	
9999	9694	又	5	150	0	164	14	no	custom_baseline	
9999	9695	抹	5	165	0	179	14	yes	used_original_script	
9999	9696	末	5	180	0	194	14	yes	used_original_script	
9999	969C	万	5	195	0	209	14	yes	used_original_script	
9999	969D	慢	5	210	0	224	14	yes	used_original_script	
9999	969E	満	5	225	0	239	14	yes	used_original_script	
9999	96A1	味	5	240	0	254	14	yes	used_original_script	
9999	96A2	未	5	0	15	14	29	yes	used_original_script	
0	96A3	魅	5	15	15	29	29	no	legacy_reusable	Could still be used by menus, images, or hard-coded strings; test in game.
9999	96AD	妙	5	30	15	44	29	yes	used_original_script	
9999	96AF	民	5	45	15	59	29	no	custom_baseline	
9999	96B0	眠	5	60	15	74	29	yes	used_original_script	
9999	96B1	務	5	75	15	89	29	no	custom_baseline	
9999	96B2	夢	5	90	15	104	29	yes	used_original_script	
9999	96B3	無	5	105	15	119	29	yes	used_original_script	
9999	96B5	矛	5	120	15	134	29	no	custom_baseline	
9999	96BA	娘	5	135	15	149	29	yes	used_original_script	
9999	96BC	名	5	150	15	164	29	yes	used_original_script	
9999	96BD	命	5	165	15	179	29	yes	used_original_script	
9999	96BE	明	5	180	15	194	29	yes	used_original_script	
9999	96C0	迷	5	195	15	209	29	yes	used_original_script	
0	96C2	鳴	5	210	15	224	29	no	legacy_reusable	Could still be used by menus, images, or hard-coded strings; test in game.
9999	96C5	滅	5	225	15	239	29	yes	used_original_script	
9999	96CA	面	5	240	15	254	29	yes	used_original_script	
9999	96D1	毛	5	0	30	14	44	no	custom_baseline	
9999	96D2	猛	5	15	30	29	44	yes	used_original_script	
9999	96D8	木	5	30	30	44	44	no	custom_baseline	
9999	96D9	黙	5	45	30	59	44	yes	used_original_script	
9999	96DA	目	5	60	30	74	44	yes	used_original_script	
9999	96DF	戻	5	75	30	89	44	yes	used_original_script	
9999	96E1	貰	5	90	30	104	44	no	custom_baseline	
9999	96E2	問	5	105	30	119	44	yes	used_original_script	
9999	96E5	門	5	120	30	134	44	no	custom_baseline	
9999	96E9	夜	5	135	30	149	44	yes	used_original_script	
9999	96EC	野	5	150	30	164	44	yes	used_original_script	
9999	96EE	矢	5	165	30	179	44	no	custom_baseline	
9999	96F0	役	5	180	30	194	44	yes	used_original_script	
9999	96F1	約	5	195	30	209	44	yes	used_original_script	
9999	96F2	薬	5	210	30	224	44	yes	used_original_script	
9999	96F3	訳	5	225	30	239	44	no	custom_baseline	
9999	96F4	躍	5	240	30	254	44	yes	used_original_script	
9999	96FB	油	5	0	45	14	59	yes	used_original_script	
9999	9744	優	5	15	45	29	59	yes	used_original_script	
9999	9745	勇	5	30	45	44	59	no	custom_baseline	
9999	9746	友	5	45	45	59	59	yes	used_original_script	
9999	974C	有	5	60	45	74	59	yes	used_original_script	
9999	9752	由	5	75	45	89	59	yes	used_original_script	
9999	9754	裕	5	90	45	104	59	yes	used_original_script	
9999	9755	誘	5	105	45	119	59	yes	used_original_script	
9999	9756	遊	5	120	45	134	59	yes	used_original_script	
9999	975A	融	5	135	45	149	59	yes	used_original_script	
9999	975C	予	5	150	45	164	59	yes	used_original_script	
9999	975D	余	5	165	45	179	59	yes	used_original_script	
9999	975E	与	5	180	45	194	59	yes	used_original_script	
9999	9764	妖	5	195	45	209	59	yes	used_original_script	
9999	9765	容	5	210	45	224	59	yes	used_original_script	
9999	9767	揚	5	225	45	239	59	no	custom_baseline	
9999	9768	揺	5	240	45	254	59	no	custom_baseline	
9999	976A	曜	5	0	60	14	74	no	custom_baseline	
9999	976C	様	5	15	60	29	74	yes	used_original_script	
9999	976E	溶	5	30	60	44	74	no	custom_baseline	
9999	9770	用	5	45	60	59	74	yes	used_original_script	
9999	9774	葉	5	60	60	74	74	yes	used_original_script	
9999	9776	要	5	75	60	89	74	yes	used_original_script	
9999	977A	陽	5	90	60	104	74	yes	used_original_script	
9999	977B	養	5	105	60	119	74	yes	used_original_script	
9999	977D	抑	5	120	60	134	74	yes	used_original_script	
9999	977E	欲	5	135	60	149	74	no	custom_baseline	
9999	9782	翌	5	150	60	164	74	yes	used_original_script	
9999	9787	裸	5	165	60	179	74	no	custom_baseline	
9999	9788	来	5	180	60	194	74	yes	used_original_script	
9999	978A	頼	5	195	60	209	74	yes	used_original_script	
9999	978D	絡	5	210	60	224	74	yes	used_original_script	
9999	978E	落	5	225	60	239	74	yes	used_original_script	
9999	9790	乱	5	240	60	254	74	yes	used_original_script	
9999	9792	嵐	5	0	75	14	89	yes	used_original_script	
9999	9798	利	5	15	75	29	89	yes	used_original_script	
9999	979D	理	5	30	75	44	89	yes	used_original_script	
9999	97A0	裏	5	45	75	59	89	yes	used_original_script	
9999	97A3	離	5	60	75	74	89	no	custom_baseline	
9999	97A5	律	5	75	75	89	89	no	custom_baseline	
9999	97A6	率	5	90	75	104	89	no	custom_baseline	
9999	97A7	立	5	105	75	119	89	yes	used_original_script	
9999	97AA	略	5	120	75	134	89	yes	used_original_script	
9999	97AC	流	5	135	75	149	89	yes	used_original_script	
9999	97AD	溜	5	150	75	164	89	no	custom_baseline	
9999	97B4	龍	5	165	75	179	89	yes	used_original_script	
9999	97B6	慮	5	180	75	194	89	yes	used_original_script	
9999	97B7	旅	5	195	75	209	89	yes	used_original_script	
9999	97B9	了	5	210	75	224	89	yes	used_original_script	
9999	97BC	両	5	225	75	239	89	yes	used_original_script	
9999	97BF	料	5	240	75	254	89	yes	used_original_script	
9999	97C7	良	5	0	90	14	104	yes	used_original_script	
1707	97CA	量	5	15	90	29	104	no	candidate_requires_test	Could still be used by menus, images, or hard-coded strings; test in game.
9999	97CD	力	5	30	90	44	104	yes	used_original_script	
9999	97D7	隣	5	45	90	59	104	no	custom_baseline	
9999	97DE	類	5	60	90	74	104	yes	used_original_script	
9999	97DF	令	5	75	90	89	104	yes	used_original_script	
9999	97E1	例	5	90	90	104	104	yes	used_original_script	
9999	97E2	冷	5	105	90	119	104	yes	used_original_script	
9999	97E7	礼	5	120	90	134	104	yes	used_original_script	
9999	97F0	歴	5	135	90	149	104	yes	used_original_script	
9999	97F1	列	5	150	90	164	104	no	custom_baseline	
9999	97F2	劣	5	165	90	179	104	yes	used_original_script	
9999	97F3	烈	5	180	90	194	104	yes	used_original_script	
9999	97F4	裂	5	195	90	209	104	yes	used_original_script	
9999	97F6	恋	5	210	90	224	104	yes	used_original_script	
9999	97FB	練	5	225	90	239	104	yes	used_original_script	
9999	9841	連	5	240	90	254	104	yes	used_original_script	
9999	9846	炉	5	0	105	14	119	yes	used_original_script	
9999	9848	路	5	15	105	29	119	yes	used_original_script	
9999	984A	労	5	30	105	44	119	yes	used_original_script	
9999	984D	弄	5	45	105	59	119	yes	used_original_script	
9999	9851	浪	5	60	105	74	119	yes	used_original_script	
9999	9852	漏	5	75	105	89	119	no	custom_baseline	
9999	9854	狼	5	90	105	104	119	yes	used_original_script	
9999	9856	老	5	105	105	119	119	yes	used_original_script	
9999	9859	郎	5	120	105	134	119	yes	used_original_script	
9999	985A	六	5	135	105	149	119	no	custom_baseline	
9999	985E	録	5	150	105	164	119	no	custom_baseline	
9999	9861	和	5	165	105	179	119	yes	used_original_script	
9999	9862	話	5	180	105	194	119	yes	used_original_script	
9999	9866	惑	5	195	105	209	119	yes	used_original_script	
9999	986D	藁	5	210	105	224	119	no	custom_baseline	
9999	9872	腕	5	225	105	239	119	yes	used_original_script	
9999	98A4	丶	5	240	105	254	119	no	custom_baseline	
0	9AD0	墟	5	0	120	14	134	no	legacy_reusable	Could still be used by menus, images, or hard-coded strings; test in game.
9999	9AF8	奢	5	15	120	29	134	no	custom_baseline	
9999	9BB3	峙	5	30	120	44	134	yes	used_original_script	
9999	9C61	彗	5	45	120	59	134	yes	used_original_script	
9999	9CE0	憫	5	60	120	74	134	no	custom_baseline	
9999	9E42	曖	5	75	120	89	134	no	custom_baseline	
9999	E0CE	猥	5	90	120	104	134	no	custom_baseline	
9999	E0F8	璧	5	105	120	119	134	yes	used_original_script	
9999	E263	稍	5	120	120	134	134	no	custom_baseline	
9999	E472	舐	5	135	120	149	134	no	custom_baseline	
9999	E581	蛛	5	150	120	164	134	no	custom_baseline	
9999	E5F6	褻	5	165	120	179	134	no	custom_baseline	
9999	E690	謳	5	180	120	194	134	no	custom_baseline	
9999	E6D2	贅	5	195	120	209	134	no	custom_baseline	
0	E888	闊	5	210	120	224	134	no	legacy_reusable	Could still be used by menus, images, or hard-coded strings; test in game.
9999	E8A6	隕	5	225	120	239	134	yes	used_original_script	
9999	E94C	餃	5	240	120	254	134	yes	used_original_script	
9999	E951	餡	5	0	135	14	149	no	custom_baseline	
9999	E981	驕	5	15	135	29	149	no	custom_baseline	
